史料名,項目番号,題,差出(著述者)・報告者,人物像,人物像２,年,月,日,記述場所,記述番号,記述内容,年,月,日,時刻,記述の性質,被害種別,被害場所,緯度,経度,備考,震度
『甲子夜話』続編六十三,38,〔一四〕(林京屋敷余震記録),×,林子京家鋪家臣,武家,1830,12,28,錦小路,177,廿八日、大一度　小二度,1830,12,28,×,体験,余震,錦小路,35.004998,135.76385,,
『甲子夜話』続編六十三,38,〔一四〕(林京屋敷余震記録),×,林子京家鋪家臣,武家,1830,12,29,錦小路,178,廿九日、大一度,1830,12,29,×,体験,余震,錦小路,35.004998,135.76385,,
『甲子夜話』続編六十三,38,〔一四〕(林京屋敷余震記録),×,林子京家鋪家臣,武家,1830,12,30,錦小路,179,晦日、小二度,1830,12,30,×,体験,余震,錦小路,35.004998,135.76385,,
『甲子夜話』続編六十三,38,〔一四〕(林京屋敷余震記録),×,林子京家鋪家臣,武家,1831,1,1,錦小路,180,天保二辛卯正月元日、小一度,1831,1,1,×,体験,余震,錦小路,35.004998,135.76385,,
『甲子夜話』続編六十三,38,〔一四〕(林京屋敷余震記録),×,林子京家鋪家臣,武家,1831,1,2,錦小路,181,二日、休,1831,1,2,×,体験,余震,錦小路,35.004998,135.76385,,
『甲子夜話』続編六十三,38,〔一四〕(林京屋敷余震記録),×,林子京家鋪家臣,武家,1831,1,3,錦小路,182,三日、小三度,1831,1,3,×,体験,余震,錦小路,35.004998,135.76385,,
『甲子夜話』続編六十三,38,〔一四〕(林京屋敷余震記録),×,林子京家鋪家臣,武家,1831,1,4,錦小路,183,四日、大一度　小二度,1831,1,4,×,体験,余震,錦小路,35.004998,135.76385,,
『甲子夜話』続編六十三,38,〔一四〕(林京屋敷余震記録),×,林子京家鋪家臣,武家,1831,1,5,錦小路,184,五日、小二度,1831,1,5,×,体験,余震,錦小路,35.004998,135.76385,,
『甲子夜話』続編六十三,38,〔一四〕(林京屋敷余震記録),×,林子京家鋪家臣,武家,1831,1,6,錦小路,185,六日、小三度,1831,1,6,×,体験,余震,錦小路,35.004998,135.76385,,
『甲子夜話』続編六十三,38,〔一四〕(林京屋敷余震記録),×,林子京家鋪家臣,武家,1831,1,7,錦小路,186,七日、小二度,1831,1,7,×,体験,余震,錦小路,35.004998,135.76385,,
『甲子夜話』続編六十三,38,〔一四〕(林京屋敷余震記録),×,林子京家鋪家臣,武家,1831,1,8,錦小路,187,八日、小三度,1831,1,8,×,体験,余震,錦小路,35.004998,135.76385,,
『甲子夜話』続編六十三,38,〔一四〕(林京屋敷余震記録),×,林子京家鋪家臣,武家,1831,1,9,錦小路,188,九日、小二度,1831,1,9,×,体験,余震,錦小路,35.004998,135.76385,,
『甲子夜話』続編六十三,38,〔一四〕(林京屋敷余震記録),×,林子京家鋪家臣,武家,1831,1,10,錦小路,189,十日、小二度,1831,1,10,×,体験,余震,錦小路,35.004998,135.76385,,
『甲子夜話』続編六十三,38,〔一四〕(林京屋敷余震記録),×,林子京家鋪家臣,武家,1831,1,11,錦小路,190,十一日、小三度,1831,1,11,×,体験,余震,錦小路,35.004998,135.76385,,
『甲子夜話』続編六十三,38,〔一四〕(林京屋敷余震記録),×,林子京家鋪家臣,武家,1831,1,12,錦小路,191,十二日、休,1831,1,12,×,体験,余震,錦小路,35.004998,135.76385,,
『甲子夜話』続編六十三,38,〔一四〕(林京屋敷余震記録),×,林子京家鋪家臣,武家,1831,1,13,錦小路,192,十三日、休,1831,1,13,×,体験,余震,錦小路,35.004998,135.76385,,
『甲子夜話』続編六十三,38,〔一四〕(林京屋敷余震記録),×,林子京家鋪家臣,武家,1831,1,14,錦小路,193,十四日、休,1831,1,14,×,体験,余震,錦小路,35.004998,135.76385,,
『甲子夜話』続編六十三,38,〔一四〕(林京屋敷余震記録),×,林子京家鋪家臣,武家,1831,1,15,錦小路,194,十五日、休,1831,1,15,×,体験,余震,錦小路,35.004998,135.76385,,
『甲子夜話』続編六十三,38,〔一四〕(林京屋敷余震記録),×,林子京家鋪家臣,武家,1831,1,16,錦小路,195,十六日、休,1831,1,16,×,体験,余震,錦小路,35.004998,135.76385,,
『甲子夜話』続編六十三,38,〔一四〕(林京屋敷余震記録),×,林子京家鋪家臣,武家,1831,1,17,錦小路,196,十七日　卯正月十七日迄に凡六百三拾五度ゆる。夫より誠に小三日四日目に少々づゝゆる。格別静に成申候。,1831,1,17,×,体験,余震,錦小路,35.004998,135.76385,,
『甲子夜話』続編六十三,38,〔一四〕(林京屋敷余震記録),×,林子京家鋪家臣,武家,1831,7,28,錦小路,197,テイ宇又云。茲に記する所は正月に止れども、この来○の発する、七月廿八日とす。然るに其頃に至ても、三四日に一両度は震せしと。未曾有の地変と為べし。君の意奈何。予答るに言無し。,1831,7,28,×,体験,余震,錦小路,35.004998,135.76385,,
『甲子夜話』続編六十七,39,〔九〕(永井飛州談話),永井飛州,？,武家？,1831,×,×,高槻,1,頃ろ〔辛卯の冬〕心永井飛州を訪て談話の中、去年の京震、高槻は何にやと問へば、帰国の途中は何事も無りしが、帰城せし翌日に地震す。其さまは尋常の地震とは違へり。まづゆらんとする前に、東北の方より鳴動す。其音は何か物に触るゝ如き響なりしが、やがて地震。其ゆりやう、常の如く横へはゆらず、何か環如くに震へり。強きときは立つこと成らず、手をつきてゐる体なりしとぞ。,1830,7,×,×,伝聞,震動,高槻,34.845966,135.617294,,
『甲子夜話』続編六十七,39,〔九〕(永井飛州談話),永井飛州,？,武家？,1831,×,×,高槻,2,又京の人の言を聞くに、大震の前夜には、空一面に光り物ありて、地面よりも光り物出現し、大体昼の如かりしゆゑ、人々訪りて、何なることやと云合ひしが、果して翌日にかの大震なりしと。是も飛州の話。,1830,7,1,×,伝聞,風聞,京都,×,×,,
『甲子夜話』続編六十八,40,〔二〕庚寅地震記,山本東四郎源秀村,二条大番,武家,×,×,×,二条城,1,過し京震の沙汰も、時立ぬれば復云ふ者なし。近頃二条大番の人の実記を示す者あり。総じて彼地大震の説、人毎の言ところ各一ならずと雖ども、共言ふ所皆真ならざるはなし。蓋し蒼皇狼狽の際、人人其畏怖の状を憶識して録せし者なり。,1831,×,×,×,言説,情報,×,×,×,,
『甲子夜話』続編六十八,40,〔二〕庚寅地震記,山本東四郎源秀村,二条大番,武家,×,×,×,二条城,2,庚寅地震記　文政十三寅年、二条御城え在勤之節出会候大地震の様子、荒々書留置候。子弟親族に示し、柳陵谷の変遷を観し、溝堅にあるを忘れぎるの一助とも相成申すべき敗の寸心に御坐候。乍去御城中所々御破損等の義は、畏れ多く御坐候得ば、書載不申候。,1830,7,×,×,言説,情報,×,×,×,,
『甲子夜話』続編六十八,40,〔二〕庚寅地震記,山本東四郎源秀村,二条大番,武家,×,×,×,二条城,3,扨頃は七月二日のことに候へば、常々速も署気凌ぎ兼候折に御坐候に、此日は早朝より別而きびしく、虚空は薄く曇り候気味にて、風とては微塵程も無之、息きだわしく蒸熱いたし候。,1830,7,2,×,体験,天候,二条城,35.014325,135.74765,,
『甲子夜話』続編六十八,40,〔二〕庚寅地震記,山本東四郎源秀村,二条大番,武家,×,×,×,二条城,4,やヽ中の刻頃にもなり候へば、すこしは凌よくもなり可申と存居り候処、縁さきのひさし、俄にぶるノく、とあおり出し候故、甚恠しく存、地震とも心得られず、其ひさしを見居候処、少したるみ静り候と党しが、又候大にふるひ来り、常の地震のゆさ々々と横にゆり候とは違ひ、はげしさ言計なく、矢庭に壁落ち、鴨居飛び杯いたし候故、外面へ走り出候処、大地の脈うつこと、鞍の荒き馬に乗り候様にて、上下弐尺程のあをりと覚へ申候。且亦いづくとも相分不申中、おびたゞしき響いたし候。,1830,7,×,×,体験,震動,二条城,35.014325,135.74765,,
『甲子夜話』続編六十八,40,〔二〕庚寅地震記,山本東四郎源秀村,二条大番,武家,×,×,×,二条城,5,尤その大ゆりと一処に響来り候そのひびきの様子は、百千の雷と申候ても、大筒をつるベ放つと申候ても、いまだ小細工と被心得候。岸うつ大濤を宗耳にきく杯申候はゞ、少しは似よりの形容にも可有之欺と存候。,1830,7,×,×,体験,震動,二条城,35.014325,135.74765,,
『甲子夜話』続編六十八,40,〔二〕庚寅地震記,山本東四郎源秀村,二条大番,武家,×,×,×,二条城,6,扨その大震りの間は、世上に申候多葉粉三二服の間に御坐候得共、石垣、家作等の損じ大方ならず、就中私目前に見候者、五間に三十間一棟の長屋をゆり出すや否、屋のむねひたと地に着き候。,1830,7,×,×,体験,震動,二条城,35.014325,135.74765,,
『甲子夜話』続編六十八,40,〔二〕庚寅地震記,山本東四郎源秀村,二条大番,武家,×,×,×,二条城,7,皆々窓或は水っ口などより逃げ出候へ共、四五人は下に敷れ候。乍去幸にさしたる怪我も無之候。,1830,7,×,×,体験,無事,二条城,35.014325,135.74765,,
『甲子夜話』続編六十八,40,〔二〕庚寅地震記,山本東四郎源秀村,二条大番,武家,×,×,×,二条城,8,地面の裂け候事は存の外少く御坐候。堀又は川のふち杯にても、六七寸には過ぎ不申候。,1830,7,×,×,体験,地割・崩壊,二条城,35.014325,135.74765,,
『甲子夜話』続編六十八,40,〔二〕庚寅地震記,山本東四郎源秀村,二条大番,武家,×,×,×,二条城,9,是は全く平生の地震と違ひ、竪にゆり侯故と申成し侯。夫より度々ふるひ候へ共、最初の一度にくらべ候得ば、軽く候へ共、平日珍しき時分にては、随分評判に相成候地震に御坐侯。,1830,7,×,×,体験,震動,二条城,35.014325,135.74765,,
『甲子夜話』続編六十八,40,〔二〕庚寅地震記,山本東四郎源秀村,二条大番,武家,×,×,×,二条城,10,翌朝迄の度数、百度或は百二十度など、区々申候得共、左様の時節に御坐候へば、委細に算へ候ものも有之間敷候へば、慥のことは相分り不申候得共、一と時に十二三度はふるひ候様に覚へ申候。その度毎に木々にやどり候諸鳥ゆり落され、羽翼すくみ、飛びがたき気味に相見へ候。,1830,7,×,×,体験,余震,二条城,35.014325,135.74765,,
『甲子夜話』続編六十八,40,〔二〕庚寅地震記,山本東四郎源秀村,二条大番,武家,×,×,×,二条城,11,其夜は御小屋内に居られ不申候故、同寮共皆々馬場に幕打、それにて夜を明し申候。,1830,7,×,×,体験,対応,二条城,35.014325,135.74765,,
『甲子夜話』続編六十八,40,〔二〕庚寅地震記,山本東四郎源秀村,二条大番,武家,×,×,×,二条城,12,市中杯も同様、いづれも街に菰むしろなど鋪、それにて明しくらし候こと、三日夜程と申候。,1830,7,×,×,報告,対応,二条城,35.014325,135.74765,,
『甲子夜話』続編六十八,40,〔二〕庚寅地震記,山本東四郎源秀村,二条大番,武家,×,×,×,二条城,13,人より打続き日々ふるひ候へ共、少しは弱り、且度数も減じ候。,1830,7,×,×,体験,余震,二条城,35.014325,135.74765,,
『甲子夜話』続編六十八,40,〔二〕庚寅地震記,山本東四郎源秀村,二条大番,武家,×,×,×,二条城,14,そのゆり候度に、西北の山の方にてどろ々々とひゞき候而、ふるひ来り候。,1830,7,×,×,体験,鳴動,二条城,35.014325,135.74765,,
『甲子夜話』続編六十八,40,〔二〕庚寅地震記,山本東四郎源秀村,二条大番,武家,×,×,×,二条城,15,それより月日も立つに随ひ候而、静り口ちに向ひ候気味に相成候へ共、十日目廿日め位には中興いたし、人を驚し候程のことも有之候。当年四月、私罷下り候節迄も少々宛は折折有之候。,1830,7,×,×,体験,余震,二条城,35.014325,135.74765,,
『甲子夜話』続編六十八,40,〔二〕庚寅地震記,山本東四郎源秀村,二条大番,武家,×,×,×,二条城,16,扨最初七月朔日、夕方に一天朱を流したる如く、平日の夕やけ如何様に色濃く侯とも、これ程の色は覚不申と、一両輩申談じ、恠(あやし)み申候処、共翌日右大地震に御坐候。其当日も同様の天色に御坐候。それより強くふるひ候毎に、夕やけの色常よりは濃く覚へ候。,1830,7,1,×,体験,風聞,二条城,35.014325,135.74765,,
『甲子夜話』続編六十八,40,〔二〕庚寅地震記,山本東四郎源秀村,二条大番,武家,×,×,×,二条城,17,此頃京地にて運気を心得侯名の御坐候もの申候には、最初より強くゆり候は、兎角雨気御坐候由、雨降り不申候節に有之候と申候。左様候へば、夕やけの濃きは雨気を含たると世上に申候と相叶、変事の兆と後にて思ひ当り申候。右、地震之節見間の荒増に御坐候。以上。　山本東四郎源秀村,1830,7,×,×,伝聞,風聞,二条城,35.014325,135.74765,,
文政雑記,1,(京地震荒増書取覚),二条在番御番衆,二条在番,武家,1830,7,12,二条城,1,文政十三寅年七月二日七ツ時頃、京地震荒増書取覚　　一文政十三年寅七月二日申の刻、御太鼓打ちきる間もなく地震、先最初は大石に而も落候様成る地響いたし申候処、夫より二尺程も歩行申し候間、ゆり出し、次第に強相成、御小屋内に堪兼、庭へ馳出候処、番■（所カ）は勿論、鴨居壁等落ち候故、大小を抱え、御小屋内御蔵前、其外高麗門前、広き場所へ走出候処、,1830,7,2,申,体験,震動,二条城,35.014325,135.74765,,
文政雑記,1,(京地震荒増書取覚),二条在番御番衆,二条在番,武家,1830,7,12,二条城,2,御蔵屋根瓦は滝の如く落、壱番弐番参番四番引出し御小屋小屋、住居并下陣等、一時にゆり潰し、高麗御門惣銅の御門、内へたをれ、続き御土塀、并御天守台塀、所々たをれ損じ、,1830,7,2,申,体験,建物被害,二条城,35.014325,135.74765,,
文政雑記,1,(京地震荒増書取覚),二条在番御番衆,二条在番,武家,1830,7,12,二条城,3,御堀端通り御土居、多分破れ、平地も所々七八寸位に割れ、夜分抔は足をはさみ候位、,1830,7,2,申,体験,地割・崩壊,二条城,35.014325,135.74765,,
文政雑記,1,(京地震荒増書取覚),二条在番御番衆,二条在番,武家,1830,7,12,二条城,4,御太鼓櫓脇石段雁木ゆり落ち、中仕切御門台続き石垣、四五間程抜落、西御門御焼失跡御門台石垣、所々崩れ落、,1830,7,2,申,体験,石造物被害,二条城,35.014325,135.74765,,
文政雑記,1,(京地震荒増書取覚),二条在番御番衆,二条在番,武家,1830,7,12,二条城,5,西御門橋ねぢれ、往来も危く候間、,1830,7,2,申,体験,橋梁被害,二条城,35.014325,135.74765,,
文政雑記,1,(京地震荒増書取覚),二条在番御番衆,二条在番,武家,1830,7,12,二条城,6,おり??出入留り、重荷抔は中々通路いたし兼候得共、,1830,7,2,申,体験,対応,二条城,35.014325,135.74765,,
文政雑記,1,(京地震荒増書取覚),二条在番御番衆,二条在番,武家,1830,7,12,二条城,7,米は無拠品御座候間、五升宛持入候様にと申事に候、,1830,7,2,申,体験,対応,二条城,35.014325,135.74765,,
文政雑記,1,(京地震荒増書取覚),二条在番御番衆,二条在番,武家,1830,7,12,二条城,8,夫?日増にねぢれ申候に付、今日迄大手御門通用に相成候、,1830,7,2,申,体験,橋梁被害,二条城,35.014325,135.74765,,
文政雑記,1,(京地震荒増書取覚),二条在番御番衆,二条在番,武家,1830,7,12,二条城,9,扨北御門続御土居上土塀、石垣共、百間程、外御堀にたをれ、水溢れ出候に付、諸司代屋敷前通り、満水に相成り、往来出来兼候位之事、,1830,7,2,申,体験,石造物被害,二条城,35.014325,135.74765,,
